careeryear_split_point,aid,citCount,quantile_50
2,14391,4.333333333333333,B
2,143926,5.32258064516129,D
2,143927,3.413793103448276,A
2,143961,2.2222222222222223,C
2,143991,4.833333333333333,B
2,144038,7.529411764705882,C
2,144120,4.75,C
2,144154,3.4375,B
2,144197,10.2,
2,144199,8.0,C
2,144289,2.0,B
2,144431,14.0,B
2,144436,6.75,B
2,144487,12.1,C
2,1445,23.46153846153846,D
2,144615,12.25,D
2,144709,10.897435897435898,C
2,144714,5.67741935483871,C
2,144739,18.57894736842105,B
2,144843,4.8,C
2,144870,4.844444444444444,B
2,144882,5.2,C
2,144972,8.538461538461538,D
2,144981,5.35,C
2,144995,8.0,C
2,145019,7.1923076923076925,C
2,145078,7.857142857142857,C
2,145140,5.5964912280701755,B
2,145151,6.7,A
2,145152,6.0,B
2,145154,9.666666666666666,C
2,145220,9.166666666666666,A
2,145246,12.615384615384615,D
2,145264,7.818181818181818,D
2,145266,3.5517241379310347,A
2,145287,9.735294117647058,B
2,1454181,4.2,C
2,145456,5.277777777777778,B
2,1455,5.5,A
2,145556,4.0,B
2,145640,5.471698113207547,B
2,145641,3.2,B
2,145653,5.511627906976744,B
2,145736,1.5,C
2,145770,4.25,C
2,1458,6.702702702702703,C
2,145836,9.195121951219512,B
2,145838,8.31578947368421,B
2,145840,9.119266055045872,B
2,145844,10.0,B
2,145876,3.176470588235294,D
2,145902,5.380952380952381,C
2,145904,3.5,C
2,1460,11.777777777777779,B
2,146022,12.541666666666666,A
2,146040,5.071428571428571,B
2,146132,74.77777777777777,C
2,146134,47.142857142857146,A
2,146149,11.84,A
2,146154,8.114285714285714,
2,146159,3.103448275862069,B
2,146177,11.75,A
2,146197,7.741935483870968,B
2,146198,8.774193548387096,B
2,146214,46.22222222222222,A
2,146282,6.0,C
2,146303,44.41379310344828,A
2,146312,16.4,B
2,146327,5.2368421052631575,C
2,146330,13.216216216216216,B
2,146459,12.666666666666666,B
2,14646,10.96,B
2,146486,5.176470588235294,A
2,146494,1.8666666666666667,B
2,146497,2.3333333333333335,B
2,146508,5.545454545454546,A
2,146522,5.461538461538462,C
2,146549,18.272727272727273,B
2,146551,12.083333333333334,B
2,146652,6.714285714285714,C
2,146678,10.375,D
2,146707,6.294117647058823,B
2,146714,2.1,B
2,146774,5.896373056994818,A
2,146779,4.823529411764706,B
2,146791,15.727272727272727,C
2,146824,6.883720930232558,B
2,146850,3.076923076923077,C
2,146854,6.7,
2,146885,9.25,D
2,146949,10.789473684210526,B
2,146972,10.8,
2,146976,22.8,B
2,147030,8.714285714285714,C
2,147068,4.642857142857143,C
2,147100,2.4166666666666665,C
2,147150,25.375,B
2,147153,18.476190476190474,D
2,14716,11.0,B
2,147168,10.133333333333333,C
2,147177,9.8,C
2,147202,2.25,C
2,147207,4.17948717948718,D
2,147210,1.5,D
2,147216,7.428571428571429,C
2,147262,7.326530612244898,A
2,14728,7.0,A
2,147348,6.583333333333333,C
2,147355,3.85,C
2,147378,14.574468085106384,B
2,147412,4.105263157894737,B
2,1475,7.769230769230769,B
2,147539,20.208333333333332,A
2,147583,8.5625,D
2,147676,8.121212121212121,B
2,147693,5.516129032258065,C
2,147713,15.714285714285714,C
2,147749,6.071428571428571,B
2,147763,2.375,A
2,147781,8.615384615384615,B
2,147816,2.4166666666666665,C
2,147842,24.852941176470587,B
2,147901,4.975609756097561,C
2,147909,2.6,D
2,147975,4.294117647058823,C
2,147984,5.4,C
2,147985,5.5,C
2,147989,4.0,A
2,148015,15.523809523809524,B
2,148016,15.0,B
2,148028,3.891304347826087,C
2,148084,7.0,C
2,148087,8.166666666666666,C
2,148124,4.476190476190476,B
2,148132,6.0,B
2,148133,0.9285714285714286,B
2,14817,6.076923076923077,B
2,148171,13.384615384615385,C
2,148223,10.166666666666666,B
2,148292,4.476190476190476,A
2,148313,17.178571428571427,B
2,148340,11.477272727272727,B
2,148532,2.3,D
2,148552,2.357142857142857,D
2,148593,12.4,C
2,148605,8.461538461538462,D
2,148643,10.114754098360656,B
2,148644,3.0,C
2,14867,16.0,B
2,148707,24.4,B
2,148734,7.1875,D
2,148783,25.333333333333332,D
2,148801,5.222222222222222,
2,148840,8.166666666666666,B
2,148846,6.473684210526316,B
2,148851,4.066666666666666,B
2,14892,7.086956521739131,C
2,148927,4.916666666666667,C
2,148937,3.6129032258064515,B
2,148962,3.142857142857143,A
2,148973,3.0,C
2,1490,6.854838709677419,C
2,149007,9.0,D
2,149012,6.428571428571429,B
2,149038,35.94736842105263,B
2,14908,17.0,B
2,1490818,9.176470588235293,B
2,149134,7.958333333333333,C
2,149152,1.0,B
2,149227,3.6666666666666665,D
2,149269,6.142857142857143,B
2,149274,6.454545454545454,A
2,149276,5.15,D
2,149331,8.0,C
2,149338,4.363636363636363,D
2,149366,12.5,C
2,149409,4.5,A
2,149441,7.105263157894737,C
2,149471,9.923913043478262,
2,149549,5.468085106382978,C
2,14955,6.555555555555555,B
2,149603,6.206896551724138,B
2,149638,3.7,C
2,149644,3.375,C
2,149650,3.5555555555555554,C
2,149689,3.2,C
2,149691,4.3,D
2,149703,4.454545454545454,B
2,149782,20.304347826086957,C
2,149783,14.952380952380953,C
2,149815,7.909090909090909,B
2,14982,18.625,C
2,149896,16.235294117647058,C
2,149927,7.05,B
2,150007,4.189655172413793,B
2,150012,1.9583333333333333,B
2,150035,3.888888888888889,C
2,150052,21.232142857142858,A
2,150106,8.0,B
2,150117,9.916666666666666,B
2,150198,3.2,B
2,150210,10.862068965517242,B
2,150253,7.476190476190476,C
2,150315,16.863636363636363,B
2,150364,2.4,C
2,150461,5.774193548387097,B
2,150479,12.821428571428571,B
2,150495,5.45,C
2,1506,7.333333333333333,C
2,150600,3.4761904761904763,C
2,150602,10.173913043478262,B
2,150608,1.25,C
2,150692,1.8181818181818181,C
2,150704,13.204545454545455,B
2,150742,5.375,A
2,150805,33.833333333333336,C
2,150822,3.0476190476190474,D
2,150828,4.867924528301887,C
2,150877,6.6,B
2,150926,4.708333333333333,D
2,150934,8.583333333333334,A
2,150938,5.378378378378378,A
2,150966,3.388888888888889,C
2,150988,12.0,C
2,151024,8.0,C
2,151157,3.888888888888889,B
2,151211,7.0,B
2,151249,2.2,B
2,151277,27.5,B
2,151285,34.4,C
2,151307,6.5,
2,151368,5.318181818181818,B
2,151387,5.0,A
2,151389,15.7,A
2,151394,4.96,D
2,151435,5.444444444444445,C
2,151449,4.529411764705882,D
2,151477,13.1,B
2,151492,7.283018867924528,A
2,151545,4.892857142857143,B
2,151610,9.0,B
2,151681,7.153846153846154,D
2,151741,6.4,D
2,15180,5.4324324324324325,C
2,151829,8.181818181818182,A
2,151885,13.538461538461538,A
2,151891,14.96875,A
2,151904,6.363636363636363,A
2,152016,5.935483870967742,B
2,152028,4.392857142857143,B
2,152036,4.444444444444445,C
2,152091,6.653061224489796,A
2,152148,20.6,C
2,15228,1.9333333333333333,A
2,15336,5.0,C
2,1536115,0.4,B
2,15387,12.925925925925926,C
2,15421,6.0,B
2,15563,42.0,C
2,155866,11.875,C
2,155893,9.727272727272727,A
2,155897,12.484848484848484,B
2,15598,14.3,B
2,155980,11.857142857142858,C
2,155981,10.4375,C
2,15601,9.076923076923077,C
2,156103,7.647058823529412,A
2,156149,3.5,D
2,156157,15.538461538461538,B
2,156177,4.333333333333333,A
2,156366,11.767441860465116,B
2,15637,13.88888888888889,B
2,156419,17.405405405405407,B
2,156420,10.285714285714286,
2,156513,5.166666666666667,B
2,156525,7.142857142857143,B
2,156721,5.352941176470588,
2,156727,4.767441860465116,B
2,156785,8.0,B
2,15686,0.6,C
2,156876,12.5625,A
2,156899,8.291666666666666,B
2,156904,3.5185185185185186,A
2,156908,3.4545454545454546,A
2,157036,12.142857142857142,B
2,15707,5.5,C
2,157093,5.882352941176471,C
2,157112,5.583333333333333,C
2,157133,7.5,B
2,157153,6.666666666666667,C
2,157155,14.846153846153847,B
2,157202,2.5,B
2,157316,5.458333333333333,D
2,157547,32.8,A
2,157610,5.461538461538462,D
2,157611,3.8181818181818183,D
2,157638,4.4,C
2,1577,18.181818181818183,D
2,157800,24.25,C
2,157899,8.5,B
2,157900,16.24561403508772,B
2,157916,5.0,C
2,158014,2.3333333333333335,A
2,158295,18.714285714285715,A
2,15832,6.105263157894737,A
2,158411,21.266666666666666,C
2,158550,6.103448275862069,B
2,158553,5.95,B
2,158606,14.6,A
2,158634,3.7567567567567566,B
2,158641,8.4375,C
2,15868,16.4390243902439,C
2,158714,10.583333333333334,A
2,158716,16.4375,A
2,158718,2.0,D
2,158747,14.644736842105264,B
2,158906,3.9166666666666665,D
2,158908,4.178571428571429,C
2,158910,7.148148148148148,C
2,158922,10.153846153846153,B
2,158963,15.105263157894736,B
2,15900,11.23076923076923,C
2,15901,8.952380952380953,C
2,1591,4.153846153846154,C
2,159158,17.11627906976744,B
2,159230,9.5,C
2,159259,27.05263157894737,B
2,159262,3.9375,C
2,159351,8.692307692307692,C
2,159372,5.634920634920635,C
2,159403,28.964285714285715,C
2,159476,12.545454545454545,C
2,159528,8.268292682926829,B
2,159577,9.4,B
2,159603,19.387096774193548,B
2,159612,3.6,C
2,159621,7.086956521739131,C
2,159632,23.571428571428573,C
2,15971,7.444444444444445,A
2,159914,3.7333333333333334,B
2,160004,8.0,B
2,160324,9.117647058823529,A
2,160371,2.96,
2,160390,18.149425287356323,C
2,160466,16.20967741935484,B
2,160588,6.0,C
2,16060,4.204545454545454,
2,160634,9.666666666666666,C
2,160653,4.75,A
2,160657,8.4,A
2,160738,7.888888888888889,B
2,160761,13.125,A
2,160767,10.1,B
2,160793,2.967741935483871,B
2,160854,21.56,
2,16088,4.5,C
2,160891,5.673469387755102,
2,1609,15.6,C
2,160956,15.333333333333334,C
2,160995,10.166666666666666,D
2,161,11.044444444444444,C
2,161001,6.913043478260869,D
2,161019,15.37037037037037,B
2,16106,7.428571428571429,C
2,161172,21.857142857142858,D
2,1612,2.7333333333333334,B
2,161213,31.3,B
2,1613,1.9444444444444444,A
2,161577,4.75,B
2,16162,12.607142857142858,B
2,161651,20.08955223880597,A
2,161688,13.125,B
2,161715,3.1578947368421053,C
2,161761,3.4761904761904763,D
2,161771,1.5909090909090908,C
2,161888,21.96551724137931,B
2,161898,7.333333333333333,B
2,161939,12.833333333333334,C
2,162122,5.909090909090909,D
2,162234,19.0,A
2,162256,22.605263157894736,A
2,162338,9.528301886792454,D
2,162434,8.864864864864865,D
2,16261,2.6,D
2,16301,4.818181818181818,B
2,1632,1.6,D
2,163259,3.75,C
2,163410,4.869565217391305,B
2,163897,4.333333333333333,B
2,163915,13.8,D
2,164059,8.8,D
2,164397,13.5,C
2,164649,4.333333333333333,D
2,164747,7.222222222222222,D
2,164768,2.4545454545454546,D
2,164824,13.428571428571429,D
2,164930,3.142857142857143,
2,164934,6.202898550724638,A
2,165,13.254901960784315,D
2,165011,7.0,D
2,165137,6.7,
2,165262,7.0,B
2,165363,4.379310344827586,A
2,165456,1.3333333333333333,C
2,165649,24.13888888888889,B
2,165680,3.0,C
2,165778,6.333333333333333,C
2,165798,7.571428571428571,B
2,1658,2.4615384615384617,C
2,165810,15.75,B
2,165865,7.804878048780488,B
2,1660,10.4,B
2,166018,4.333333333333333,A
2,166032,9.5,B
2,166041,5.65,C
2,166042,5.708333333333333,C
2,166044,3.9285714285714284,B
2,166077,17.430232558139537,C
2,166118,8.428571428571429,C
2,166121,6.6,C
2,166253,2.6875,D
2,166263,6.0,D
2,166347,7.666666666666667,A
2,166352,24.295081967213115,B
2,166397,3.0,D
2,166492,7.375,B
2,166585,9.833333333333334,D
2,1666,10.818181818181818,B
2,166618,18.38888888888889,B
2,166639,14.55813953488372,D
2,166671,1.6428571428571428,C
2,166686,13.0,A
2,166687,10.176470588235293,C
2,16687,1.1666666666666667,B
2,166872,15.333333333333334,C
2,166876,3.4285714285714284,C
2,166908,17.22222222222222,B
2,166922,24.2,C
2,166938,17.5,C
2,166976,7.625,B
2,1670,2.0,C
2,167000,5.0394736842105265,C
2,167119,19.714285714285715,A
2,167162,7.5,A
2,167297,5.428571428571429,D
2,167298,4.821428571428571,B
2,167330,11.5,B
2,167346,7.303030303030303,A
2,16736,3.5517241379310347,B
2,1674,4.125,A
2,167431,5.9655172413793105,D
2,167470,14.568965517241379,B
2,167479,15.26923076923077,B
2,167480,6.75,C
2,167522,13.6,C
2,167560,5.375,D
2,167565,37.04,C
2,167659,7.131578947368421,B
2,167704,9.266666666666667,B
2,167707,5.25,B
2,167710,12.285714285714286,B
2,167764,3.090909090909091,C
2,167784,10.035714285714286,B
2,1678,15.440677966101696,B
2,167807,1.75,C
2,168022,4.714285714285714,
2,168113,24.413793103448278,C
2,168138,2.5,C
2,168150,1.5,C
2,168162,6.2,C
2,168176,7.666666666666667,C
2,168197,7.733333333333333,C
2,168207,16.08695652173913,
2,168275,9.071428571428571,B
2,168360,3.4285714285714284,D
2,168380,11.6,B
2,168381,11.0,A
2,168444,4.111111111111111,
2,1685,9.469696969696969,C
2,168587,16.555555555555557,A
2,168630,4.303030303030303,A
2,168644,11.852941176470589,A
2,168653,7.380952380952381,A
2,168656,5.333333333333333,
2,168667,9.727272727272727,D
2,168711,11.0,D
2,168755,4.55,A
2,168757,5.380952380952381,D
2,168988,7.0,C
2,169036,21.482758620689655,B
2,169126,2.8333333333333335,C
2,169131,9.423076923076923,D
2,169201,25.0,B
2,169255,7.666666666666667,C
2,169288,9.3,C
2,169455,3.7058823529411766,
2,169456,7.9375,C
2,169466,8.166666666666666,B
2,169479,19.083333333333332,A
2,169639,1.0,B
2,169642,21.6,C
2,169798,10.352941176470589,A
2,169799,18.666666666666668,A
2,169829,15.277777777777779,B
2,169853,16.0,C
2,169949,7.875,A
2,169963,3.25,C
2,169988,27.25,D
2,169989,24.22222222222222,C
2,170020,13.571428571428571,B
2,170085,29.3,D
2,170106,2.888888888888889,B
2,170116,21.78125,
2,170138,6.190476190476191,B
2,170141,45.166666666666664,A
2,170261,16.21212121212121,A
2,170266,12.666666666666666,B
2,170268,13.583333333333334,D
2,170355,4.846153846153846,C
2,170405,16.916666666666668,C
2,170418,8.7,D
2,170421,2.857142857142857,C
2,170626,14.933333333333334,B
2,170637,1.6666666666666667,C
2,170648,18.0,B
2,170676,3.6153846153846154,C
2,170740,8.695652173913043,D
2,170788,14.941176470588236,B
2,170814,14.492063492063492,A
2,170822,8.666666666666666,C
2,170853,22.7,A
2,171340,8.416666666666666,B
2,171569,8.625,B
2,171573,10.26086956521739,B
2,171586,15.384615384615385,A
2,17163,23.17142857142857,A
2,171634,10.125,C
2,17178,27.8,A
2,1718,2.4444444444444446,C
2,17182,8.352,A
2,171841,6.254901960784314,A
2,171857,10.0,C
2,171897,10.2,C
2,171904,13.5,A
2,171960,13.11111111111111,D
2,171969,6.25,B
2,172037,7.0,C
2,172157,20.0,A
2,17220,16.371681415929203,B
2,172249,10.4,
2,1722507,2.3333333333333335,C
2,172259,6.769230769230769,A
2,172286,14.5,C
2,172299,20.75,B
2,172337,2.25,C
2,172344,4.444444444444445,C
2,172389,25.026315789473685,D
2,17240,4.923076923076923,B
2,172439,9.833333333333334,C
2,172442,14.958333333333334,C
2,172469,8.75,C
2,172503,3.125,C
2,17253,7.988636363636363,C
2,172627,9.916666666666666,C
2,172685,9.0,A
2,17285,13.118421052631579,C
2,172856,11.266666666666667,C
2,172895,1.8181818181818181,A
2,172951,15.5,
2,173029,12.333333333333334,A
2,17304,2.888888888888889,A
2,173044,22.5,C
2,17306,22.0,C
2,173105,6.888888888888889,B
2,173133,2.25,B
2,173156,8.666666666666666,D
2,173203,20.341463414634145,A
2,17336,15.212121212121213,C
2,173379,11.727272727272727,A
2,173401,10.8,B
2,173404,7.454545454545454,C
2,173425,4.428571428571429,C
2,173436,4.8,B
2,17348,6.052631578947368,D
2,17349,8.852941176470589,C
2,173652,6.166666666666667,B
2,173654,5.714285714285714,B
2,17371,27.083333333333332,A
2,173732,16.25,A
2,173803,4.076923076923077,B
2,173832,9.285714285714286,A
2,173845,7.0,B
2,173859,5.433333333333334,D
2,173860,7.333333333333333,B
2,17408,11.88888888888889,A
2,174080,37.32258064516129,B
2,174092,24.75,B
2,174097,27.666666666666668,A
2,174191,15.714285714285714,A
2,174210,3.875,C
2,174349,12.333333333333334,B
2,174351,6.951612903225806,A
2,174386,10.166666666666666,D
2,174489,6.35,C
2,17459,5.611111111111111,B
2,174652,1.2857142857142858,C
2,174676,12.4,C
2,174815,19.444444444444443,B
2,17483,9.71875,A
2,174867,2.3157894736842106,C
2,174973,1.6666666666666667,D
2,17506,4.431372549019608,D
2,1751,3.5,B
2,175136,4.333333333333333,D
2,175146,23.875,C
2,175188,10.571428571428571,A
2,175192,15.169811320754716,C
2,17523,5.505050505050505,B
2,175261,8.133333333333333,C
2,175265,2.7142857142857144,D
2,175328,12.333333333333334,C
2,17536,11.052631578947368,C
2,17542,5.701298701298701,
2,17573,13.636363636363637,C
2,175805,9.0,B
2,17587,7.62962962962963,D
2,175962,4.214285714285714,D
2,175997,1.3333333333333333,B
2,176079,6.75,D
2,17629,9.463414634146341,C
2,17634,3.6666666666666665,B
2,176395,4.333333333333333,C
2,176406,4.2727272727272725,D
2,17649,25.814814814814813,D
2,176600,13.090909090909092,C
2,176602,2.6153846153846154,D
2,1767,9.4,D
2,17707,8.0,B
2,177112,7.142857142857143,C
2,177165,2.5,C
2,17729,9.714285714285714,B
2,177368,2.6,B
2,17739,10.85,C
2,17754,24.425925925925927,B
2,1777,12.4,C
2,177732,4.4423076923076925,B
2,17781,7.023255813953488,D
2,17782,5.931034482758621,C
2,178150,4.25,B
2,17826,4.689655172413793,C
2,17830,7.274193548387097,B
2,178314,0.75,B
2,17910,6.76,A
2,17939,6.0,B
2,17962,6.782051282051282,B
2,17989,5.666666666666667,B
2,1800,13.962732919254659,C
2,18042,2.5652173913043477,B
2,18064,7.64,A
2,18092,29.38095238095238,B
2,18130,14.205882352941176,C
2,181762,4.5,D
2,18191,7.833333333333333,B
2,1820,4.388888888888889,D
2,18218,7.0,B
2,18240,12.333333333333334,B
2,18313,16.066666666666666,C
2,18314,15.971428571428572,B
2,18335,16.049586776859503,D
2,18378,18.38888888888889,B
2,18382,12.272727272727273,C
2,18394,12.238095238095237,C
2,18402,12.617021276595745,B
2,184294,3.2,B
2,18437,12.205128205128204,C
2,184372,10.333333333333334,
2,184397,9.75,B
2,184534,8.0,A
2,184537,2.8333333333333335,D
2,184605,6.352941176470588,B
2,184608,8.538461538461538,B
2,184609,3.4285714285714284,B
2,184619,16.428571428571427,B
2,184621,10.666666666666666,B
2,18465,3.6363636363636362,D
2,18468,12.52112676056338,D
2,1847304,1.0,C
2,184783,16.833333333333332,B
2,184903,3.4,
2,185025,3.3703703703703702,C
2,185111,10.857142857142858,A
2,18530,6.815789473684211,C
2,18534,10.333333333333334,B
2,185368,10.863636363636363,C
2,18549,12.411111111111111,C
2,18572,6.5,B
2,185911,7.2,C
2,186089,2.6,B
2,18620,13.692307692307692,B
2,18629,16.185185185185187,C
2,186320,4.25,B
2,186643,2.2,B
2,18666,3.3529411764705883,C
2,186660,6.428571428571429,B
2,186669,5.0,
2,186673,5.25,C
2,186745,3.9,C
2,18682,12.0,C
2,18684,11.625,B
2,186881,3.2857142857142856,C
2,186936,5.961538461538462,B
2,186937,4.181818181818182,B
2,18694,10.053333333333333,C
2,187080,2.6363636363636362,C
2,187081,0.6666666666666666,C
2,1872,9.833333333333334,C
2,187218,3.888888888888889,B
2,18726,11.285714285714286,A
2,1873,9.448275862068966,A
2,187304,8.403846153846153,B
2,187389,33.75,C
2,1874,12.323529411764707,A
2,187433,2.1,D
2,187439,4.25,B
2,187440,3.625,B
2,187502,5.509803921568627,C
2,18758,12.128571428571428,D
2,187692,9.409090909090908,D
2,18775,4.625,D
2,187766,3.875,C
2,187772,5.888888888888889,C
2,187779,4.166666666666667,B
2,187801,7.0,
2,187895,5.94,D
2,187968,4.142857142857143,C
2,188042,11.666666666666666,D
2,188063,32.0,C
2,18810,8.25,
2,18813,17.775,C
2,188169,5.6,C
2,188183,13.095238095238095,B
2,18828,3.0,B
2,188315,14.333333333333334,D
2,188331,4.9,B
2,188353,12.411764705882353,C
2,188395,8.625,C
2,18851,6.133333333333334,A
2,188530,3.1,C
2,18861,12.75,B
2,188621,3.169230769230769,B
2,188836,8.214285714285714,C
2,188871,6.0,D
2,188927,15.6,
2,188975,0.625,C
2,189039,1.25,C
2,189059,4.8125,D
2,189061,8.428571428571429,D
2,189070,3.8518518518518516,D
2,189125,4.571428571428571,D
2,1891333,7.7272727272727275,B
2,189253,4.9411764705882355,C
2,189256,5.5,C
2,189283,8.421052631578947,D
2,189285,3.6,D
2,189477,4.75,C
2,189623,4.333333333333333,D
2,18976,8.04,B
2,18981,13.07,A
2,189890,2.888888888888889,C
2,190,24.675675675675677,B
2,190010,1.4,A
2,190097,3.409090909090909,C
2,19014,5.8,B
2,190271,1.75,C
2,19033,5.730769230769231,B
2,19042,16.703703703703702,B
2,1904340,3.0,B
2,1905087,0.375,B
2,190525,8.882352941176471,B
2,1905272,2.7,A
2,190558,7.75,B
2,1907003,1.3181818181818181,B
2,19075,8.631578947368421,C
2,1908,6.166666666666667,C
2,19086,20.285714285714285,B
2,190883,9.117647058823529,C
2,190952,3.75,C
2,1910037,2.764705882352941,C
2,1910173,4.8125,D
2,191076,4.8,A
2,191164,7.190476190476191,C
2,19122,8.387931034482758,C
2,191314,9.166666666666666,C
2,191332,2.5,D
2,191387,8.2,C
2,191409,4.0,C
2,191444,6.0,
2,191463,2.375,D
2,191482,9.26086956521739,B
2,19149,3.6666666666666665,A
2,19150,9.578947368421053,D
2,1915138,2.533333333333333,B
2,191576,13.775510204081632,A
2,19158,15.333333333333334,C
2,191607,1.9,C
2,191608,2.076923076923077,C
2,191732,9.0,C
2,1917446,1.2857142857142858,D
2,1917657,1.1428571428571428,C
2,19186,9.573770491803279,B
2,19189,6.446428571428571,A
2,1919065,4.6875,B
2,191936,10.043478260869565,B
2,191949,17.76923076923077,B
2,19204,32.578947368421055,C
2,192061,1.5,D
2,19218,11.653846153846153,A
2,192317,48.72727272727273,A
2,192371,6.7272727272727275,C
2,192470,14.944444444444445,A
2,1925027,2.25,C
2,1925675,2.5,C
2,1926060,0.8333333333333334,C
2,192823,17.3,B
2,192861,9.933333333333334,C
2,192880,8.8,B
